"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
1367316.24949867,1511108.12081775,2262666.82696501,636864.384328344,758245.219159059,1451582.10825724,1323454.88170543,2106861.17972593,1133515.44081749,878943.526885213,529546.645252244,272445.328685061,425978.298318913,268419.103136199,113558.770073666,91569.7104065611,280063.789088633,318233.644924638,179958.775203845,267954.31138668,405313.724058463,308707.660819447,1443534.71516915,2799659.93559254,1144725.99306943,603340.986016356,185838.233042091,190378.660493851,109357.241251453,775334.133012637,944561.315132705,1606314.58241552,68215.0734671231,146592.129962903,230985.731482047
1566066.76978491,1444990.67071886,1849696.1637993,1361945.86620387,823806.444170128,1653232.92481443,1439937.65946295,1920558.8397892,1572177.88172446,1147132.39664624,428926.40545098,246807.146086731,480678.578199033,288150.708469852,92274.6040700473,69845.3726344809,311752.977526552,229021.237320405,175531.612024367,250306.147159468,324977.948979677,350268.11394794,1478627.98987681,3146751.63005388,1068484.74651666,491997.038172187,122358.89218207,233070.698007123,100885.659559265,873257.566279144,839219.231737445,1664054.1718264,50373.6839943531,119779.67910057,261771.705138713
1292597.72177359,1499820.13028004,2255839.78036115,782544.308501457,780688.234005986,1389721.35063137,1306455.46494874,1992545.46787333,1131825.45555242,731077.894576686,424870.1167973,387414.131179044,387867.901592835,259951.892854527,62080.5232958686,143891.893626189,357036.932873159,271652.992811096,174813.465653027,286331.061872508,473344.448576787,298047.326668789,1901200.65469877,3338948.25530803,1532510.47895168,473303.457940342,213183.519232249,322118.664169734,158153.494563245,1098749.81423297,2497645.16213741,1594740.93111036,39147.9548022533,108269.83265129,243952.737291598
1557462.06366451,1305435.27342637,1896930.18607098,897203.505066184,839513.433884223,1488119.8189464,1557469.92348813,1909420.39147707,1369812.2120175,850500.620485982,593147.392941148,315544.609435788,425053.917726015,342500.70639217,86821.6006259144,74797.818591962,337139.015892533,267263.570815287,151726.489433994,220499.221717129,334834.860587588,326868.083741611,1584582.28294093,3013862.31239479,1172817.6491428,492343.321727062,141060.075681427,456013.810880203,110372.461950785,771800.838563283,1287938.78556249,1596697.24559281,63729.6387089453,89807.7166000319,217741.239275077
1400785.05697386,1225835.74158581,2074741.04048727,592634.337244586,804993.177449109,1771530.94961916,1499315.6114663,2240912.45955442,1186705.85516576,939187.560441253,380180.306071507,256228.37277582,366562.282300122,305095.975006292,98090.6125002251,77867.7197795966,269615.59686664,251773.756017797,159481.549838305,252845.533348599,321108.974212852,293115.698551355,1303964.37405562,2491602.21349771,1344832.99910264,490794.376773123,127503.359453947,176579.482678093,98537.6266259951,1074899.91368037,1213095.21476683,1245009.13960117,42147.7836142497,265114.78559647,224219.321011721
1685712.86010369,2464261.54447205,1903325.98928573,507965.717638874,660248.567549648,1259360.96400485,1431421.74758091,1722185.17430094,1101500.51000925,996998.577098851,405377.629885023,353370.226850082,418948.875862285,294910.570690851,63137.6493611493,72550.5930163712,312219.348666503,253070.195718645,142896.80577213,212228.658318962,333387.303287738,333498.617988212,1977862.56918569,2589434.66567651,1034438.36265152,477248.379830638,173071.970910629,242580.765668494,126647.814920351,941973.060112429,1169281.44808312,1439144.30675081,32150.1635520001,95344.1270490761,247256.518268997
1356169.678499,1250260.76650185,1876560.68790306,731285.097143183,770132.638770821,1577445.92623596,1396799.12954158,2284755.25658732,1335999.4998225,846626.07329302,389091.318298939,250315.231427968,483012.305237589,323874.783365075,65938.4294869398,62111.6099483537,270371.492747368,277670.264724299,146519.619283412,226849.370225471,335060.683412099,336584.990096291,1341035.18547368,2543714.45249448,1042885.27413119,618658.380610452,149979.204581957,190150.628293069,98464.9670306475,967086.583978683,1185083.13782534,661866.308157452,36827.6071266578,103249.545928577,211778.721108998
1450119.34054979,1506496.25822867,2465765.0648095,934248.007390774,790117.453344699,1481659.64837102,1382278.72797981,2011903.07214139,1504640.97399484,919497.944985624,600385.391273693,298989.290660027,430133.072025039,285514.241627709,109049.900483114,80770.3281997484,297517.940766721,267886.338983954,158329.873179422,273088.625503128,339677.568022044,343724.052234185,1426679.64068844,2741021.44785577,1123433.84928697,645623.098027444,184658.02961989,314005.655031139,132881.951574646,906912.324036923,1024319.05978976,1270500.57603807,204135.85035353,146165.501800853,271174.24553845
1214009.22116571,1511832.83867432,1632370.77465921,819740.7926827,845770.645097205,1389556.3251484,1458106.02975986,2050249.71357469,1198325.78698745,779834.980109524,504858.577509593,253647.458955262,472547.723936768,263857.256283206,78159.3318466122,66968.2475895925,241164.841495672,222130.88610967,158584.16676419,234444.331394409,324543.630609593,315566.529394473,1238102.64556153,2769503.41193005,1044689.08685782,473311.243966104,125108.78417771,231930.626048069,100635.081342263,814289.523402448,922296.778926565,848526.115052513,40773.2223226348,94570.55715023,227132.745557629
1521148.90866099,1246942.28683307,2500391.39359368,1132518.90941239,771699.53124892,1439492.44617839,1291340.69464493,2151720.14858505,1334890.15344839,951414.565497517,428796.068861933,273134.446612138,465113.930642534,302993.067709911,73703.7257286288,60148.5330686586,251633.104573696,211329.522059724,158626.450052321,233456.63274231,326297.125971232,275741.096103917,1280188.88634893,2316529.04001711,1003464.3365931,628958.485821638,132124.117609027,234799.685399351,101089.552616208,744635.976369848,941498.690183811,1246035.65686789,60181.9610512934,86152.1483171949,202560.856727316
1639565.13238911,1443362.51500613,2226555.46945973,749774.109181771,784104.719065207,1417378.83138594,1504246.93449135,2107804.14731629,1295585.91812509,1044279.90624856,695227.735696839,283398.393346398,490231.12020176,323114.593764349,96742.0983996149,76240.5592073678,347516.696225477,286701.680348797,202455.66230152,238803.259625439,348933.731363346,352809.330835332,1658146.71463227,2889521.66799644,1101747.54722145,557186.617032908,163960.98843812,227889.069089897,122154.003580377,881532.353448265,1366682.75401075,1544762.04435276,45009.0703434639,114153.034297984,230521.218508919
1505335.58569569,1308697.72361227,2203915.23835255,825874.946860857,838857.236249423,1548670.04996125,2153767.0097289,1878034.92283083,1363651.4623997,819860.233220367,359090.535963412,315086.804783728,488108.920541174,287003.675441161,93648.7000343727,73268.5506468014,307131.622243525,250242.498870693,158545.224060703,224731.467082693,322404.816482697,295870.131144669,1280206.17638146,2780436.19122504,1215811.47236285,661434.545794096,196954.459132269,250462.855182191,105263.066798205,782266.433086816,1128652.67292508,1199780.44794053,121127.367680338,199637.388738216,258197.112141899
1430380.66362415,1134599.46779847,2103124.66974939,722040.028987045,810056.348033974,1234629.73830882,1326104.18312647,2048699.91349789,1231519.58250344,832418.998322398,387873.802725377,308571.330259874,440090.852693064,305318.902192896,76322.1808920446,74049.819183159,341770.382345722,260571.794834784,162051.213934801,246444.163670902,302326.419289295,313291.507394752,1860340.01070265,2828067.98884331,1186750.81505458,480103.24964798,115527.594469374,208637.794384915,215454.004357878,789588.7644551,1088139.87753238,1296982.55846658,44764.0211059079,222285.909769291,218113.531547685
1505990.92734499,1218254.80812644,1362212.05368455,579324.278590511,682715.271420326,1444975.32719837,1610813.67470091,1924801.33524767,1112103.22814051,791860.252779818,519260.06816298,263802.21523481,468557.132662134,259404.041162376,86867.6747431983,72566.6719412863,295679.223889883,225120.903834896,175801.704770579,233798.506708405,324629.002280862,262788.433374932,1296752.24211537,3299141.80280057,1242741.70165006,581521.109676412,192742.17376047,220148.681798227,109321.743054809,855232.121321204,2049072.57637371,1638123.08273309,42756.7867792354,272195.840638432,243111.077108907
1581463.02853111,1693248.09270615,2560440.95228682,786528.961419736,809175.798872083,1315561.7657767,1420075.2859231,1877575.92842914,1227833.50940443,886196.627222759,412115.100016741,287364.058475531,407733.911956374,260254.570529906,83612.4102946086,91196.8090960655,255496.865404783,270418.749462903,147185.959325893,234347.396309675,335779.056899861,308002.907243146,1403929.99513558,2824239.41142252,1287001.76245979,541398.595524724,169647.329594081,188096.146183317,163498.356094133,974437.664584924,1118409.62831158,892641.424637752,39628.0724611295,130695.155657517,219037.115070999
1585187.80634645,1381557.64967621,1933729.67478642,661936.613335872,707825.300194329,1339500.57250599,1427151.80273509,1991497.32418704,1087712.02167689,899004.312338645,381580.226074886,308967.749809361,375016.355308215,251936.962316231,108556.065652971,69241.0020010703,263091.270760288,217845.248682653,145137.006622672,299747.827316735,366423.447483835,339374.703558776,1303367.3003846,2560541.30754151,997796.384093563,524642.611030675,123510.14261283,190384.617764327,96687.978365267,698270.405674415,1054998.85321626,1319509.8900663,25950.1234148631,97349.1208838905,182499.283984774
1848852.07809743,1544425.69799909,2860134.96527028,1133395.32024062,886921.440778748,1496510.72249082,1469662.32203993,2154143.48240255,1547029.13453196,1072534.395761,595497.821055486,273620.400086652,544047.854306115,288240.759755856,72221.16836327,68900.331581976,263993.915113683,297698.534295955,161405.847802539,228442.911322902,360054.251303427,345145.98714101,1456414.59641457,2734756.93634602,1306229.85836833,586541.611215133,213670.148556031,276021.473188176,121950.528380295,1052323.54069382,1281924.27755813,1511771.05995651,35095.8564007316,105298.968563409,220466.953376284
1603967.48576621,1122287.24571108,2375788.95111954,1413901.81406548,721915.158941666,1515763.41039582,1419935.96945236,2012460.00482462,1320906.76586929,971434.805350472,468802.187192374,279604.389479792,518136.218677388,303039.070501738,73031.7088898709,74078.9055910537,295060.392165002,229224.722810059,159818.216087301,220414.908722745,343927.947198823,296083.901185698,1410960.5626398,3075205.15545014,1211795.94088366,571564.214821463,173940.360559046,218848.940849903,116180.330680795,842507.805767649,1215117.01734724,1398929.0707164,53089.5153125716,228594.53042371,247126.697264283
1580639.90831556,1631324.44219257,2264875.95115604,614140.731609654,682060.885664152,1300846.18953625,1424602.30401905,1951507.40144663,1251874.27169093,797573.626207627,522775.311717803,262657.665324508,428846.48989435,263421.781573805,74824.0801934967,68230.4297526434,238186.613894531,204979.241675243,153569.655794095,249660.365712031,339418.913693423,317797.396123318,1390640.20939461,2645830.22837916,1099377.40640738,571999.286483704,142036.511305128,253182.93826345,119754.164957086,804890.830670226,974372.773150294,1498663.23757312,45121.6816629907,99846.7137140592,215992.518743499
1558752.8325668,1275643.55354511,1632323.80656462,842564.807536849,786330.531852789,1456534.1445817,1540320.25257422,2045444.15698023,1201188.84367396,891471.2439891,381571.236360143,250767.095484634,464522.828357997,340738.88438328,87046.1027419036,76762.4543293424,309144.607742571,265121.816432105,152535.275896949,252219.750377562,364818.61915941,297992.904501545,1292522.195985,3070461.29222615,1189795.56463687,630985.999020535,119582.094570808,240615.512220631,89978.4683443032,803905.411921522,935756.361419375,1282203.6988857,49302.9098326768,168454.005089934,239237.233687003
1634525.87186318,1502828.94042908,2366990.38791701,969598.8167143,756286.779769771,1660594.30633634,1626216.25374542,2200900.74424124,1341191.69971111,1032663.7666516,438813.429742698,367959.01739235,460966.591098109,332569.57219618,75648.2081342455,66461.5874663695,255870.688707655,278068.145682988,158063.364584632,209905.681588183,289453.783716148,336151.483415886,1806892.39165669,2756950.30177777,1175197.00664201,695297.092739474,241245.902495914,247708.021278615,104803.045151722,883449.930482844,1351958.58911194,813467.048402507,47960.0521337818,137636.753077476,228697.759025697
1495453.67662748,1455955.86211749,2305627.94937447,716213.6297391,782574.98052887,1283101.01210846,1310137.80462195,1856672.74100709,1394552.88294085,766058.117995942,452323.786578927,295778.484945289,406938.048519225,277652.79164872,86304.6190152595,67192.8104541607,249913.085276973,291271.663109273,147238.970671448,256296.262183398,316794.025540781,296599.239264579,1546951.7456564,2675396.69632429,1154826.30364911,615997.246723122,147098.193741449,180586.582931331,140358.422705254,781792.223759214,925760.20023543,1435265.53946053,34524.1323227989,107559.281513885,234223.277676269
1799249.68531647,1371677.55823825,1526973.1836445,860677.456308473,858206.384363958,1469769.55749244,1366769.39122886,1888847.65800699,955959.097831802,1140599.01543408,417036.901456975,243290.457202346,487963.29047811,321452.327840189,68897.1779806469,66286.5647365605,273144.300560882,201575.267203531,151724.538199314,197087.208774044,300708.838971468,275669.029011118,1609525.46830112,2301289.48115281,1047283.29376464,505091.144040759,200004.619533809,232924.478302381,150104.562846038,804311.956573131,1512493.36764027,725103.051421687,54900.3483546443,134605.585858788,201559.989432473
1594401.88069514,1941560.01820718,2578725.36492654,684281.399270186,845050.868126602,1455561.29973056,1496158.46405041,2083350.79467697,1585793.75874766,1183481.82384469,565252.827096258,291554.757247878,519221.344127606,429788.425308038,95153.5890223946,78847.6688567715,278547.903793546,261304.404916011,180001.044185309,282059.41715994,361923.027402401,344409.518286168,1298605.06739525,2779442.77150316,1215662.70999375,644215.827706234,197227.293874714,316562.770166875,119694.875880723,843733.357139842,1077239.07469875,1266422.19183319,53830.6940595513,158541.612070845,244348.964734974
1483121.67397921,1537719.44247519,2022628.93420388,851641.394992097,816362.264299308,1218983.14542263,1384436.22480092,1884636.02546723,1124916.04653968,781971.583647698,469684.552365181,289534.663919286,429685.276582731,231207.933052093,78252.575750851,102643.572820767,394747.000407726,253354.021369702,140645.626874712,250628.538469967,431538.116860333,325959.278232518,1569693.15423706,2680136.7227099,1056288.3315819,476633.629412137,201578.812158504,195749.194468101,122264.554466303,711236.997505595,749042.831053727,810091.258653914,48554.9884755103,96650.8189030829,238721.881706057
1567388.47622014,1339359.02034298,2412676.72955978,856702.324486797,834879.457384785,1477348.14710354,1708244.46696749,1960792.92355083,1107952.12988918,1025512.85629827,491965.32803738,319666.069243368,918971.90616455,246588.566077259,102307.527306835,76130.1294355956,247099.056485585,237422.254678467,171815.50647244,289981.987503921,388732.658594002,324674.305631422,1435400.68359989,2986913.86491675,1139068.97866076,528029.686672007,148298.423990246,208516.500495848,114432.363914975,841736.119851297,1125113.20004558,1371790.89555266,41492.4592662801,248924.048745962,214473.082808517
1643036.18816998,1491469.00308243,1957533.21086072,1224829.3287071,843724.267102746,1232024.96679161,1410843.93699542,1990289.31197224,1144315.79297913,970526.389495274,408574.793701674,288921.68025853,505500.123678974,264394.203416914,77072.679883726,77225.3359770035,261500.343767959,209564.051068808,162310.987727412,235185.649383007,325599.480142664,321302.294928073,1546394.9779176,2780010.1441051,1044986.2285129,579261.155346069,159555.977724691,267625.432109989,119409.957215904,856358.270858663,1098433.86988384,1681994.36700109,41160.6391572988,101840.415870654,206397.036656717
1779491.23018345,1526480.40353945,2142326.95951963,798709.317440051,819597.478033847,1369427.87736572,1355790.21190881,2105984.96535444,1298108.07474354,1337223.88774039,410820.86764193,263334.605779484,444200.216051008,369765.623931472,96478.3929791217,92743.7062253195,388449.482875571,311675.520055572,150629.828624758,283135.182625485,336897.886769725,354691.812799528,1336030.30842664,2660645.94952405,1135410.2895249,589867.593749242,148437.592266157,246229.341315372,129024.258081062,1124754.86652858,921050.132746653,1501277.93392529,52985.0296119639,138127.140456438,262431.779870228
1651084.57460195,1573136.02020878,1780816.7642016,1039566.39526603,863132.030026953,1539665.33167033,1516295.58618828,2371762.89424468,1518126.25285526,1076064.45199738,494839.269242031,300389.056033654,561981.469029603,343472.960027985,98328.5670633738,75204.6252149384,313187.80091788,222387.743568822,166490.664612765,295412.710928242,350475.451784525,394771.865724754,1202618.8251137,2784943.8333845,1397992.50703948,693050.936730075,158059.199197516,725758.110115034,136665.4158659,908049.973211449,1164116.67958943,1478656.40779615,28650.2126503636,202695.785623795,255724.242649855
1694008.10656735,1519187.70516438,1743904.16772371,724927.787497075,901617.790599754,1424608.91057907,1433451.19180887,1919999.55645717,1554606.49358815,806214.839201647,525438.155486352,267742.428296246,412137.745798676,277519.715115257,146444.782100622,73158.7598782491,251020.153296954,265360.411967722,172799.652500693,253438.740098103,372120.778186249,317966.96589258,1354655.82330876,2252370.03981951,1091942.59124426,637174.066941431,163113.847403163,266157.702574542,104828.559140434,752548.621262431,883502.902667698,1433343.12518797,87797.9880449966,116549.79098248,243298.109119603
1409779.37450913,1439754.32172494,1736449.07116421,818382.697831337,722525.957742985,1499294.61422032,1538716.67387723,1934978.57898969,1220944.20986362,973070.667612833,425513.597581188,310359.645967509,536222.027622228,365334.947680842,98032.5006066951,106602.733397057,352953.853446141,300959.509303575,203053.15580067,247067.166653859,381762.989046543,321282.697928633,1657741.18556687,3350658.18571923,1349837.64616579,531937.860632853,151982.573850086,258871.960003095,119705.96485439,915685.735817016,2837361.74256135,964382.497824152,31455.2440254359,117003.597875628,240991.04290994
1548922.0538316,1365803.62552138,2379251.85934593,732249.136848797,870041.540696052,1537728.4983115,1489215.44464352,2048231.10928433,1653467.74443588,891491.670267225,689779.774847897,302857.059370154,469068.614477243,409481.833025482,122472.561436375,87587.5933539045,317705.926535241,380435.663361265,227757.548618668,242061.316986495,357905.837440526,340878.011691141,1546684.31567903,2916869.2525761,1199223.12456639,648829.238341733,152608.045967789,237265.119336262,108551.328394077,896447.322812587,1078982.08893026,1079855.09629983,60957.6083640437,102411.23369838,233863.886813341
2344598.36531195,1514993.92756759,1700282.75308427,1338484.10605266,821765.142074266,1093280.92814585,1332826.27215512,1791419.09827432,1233664.9786854,751174.948768727,423999.143090978,227266.693207256,476575.186813281,276030.760398611,82817.3878252716,95035.5755935946,245673.951281586,271628.795108267,138067.705606291,302493.239606018,379445.578350586,300758.161553286,1518699.64908229,2452809.24785075,990451.71585457,596164.434249783,261739.052822075,288392.983770829,139453.366470772,858322.849935545,941041.238532794,1558829.01481898,46393.3236229766,105447.627336713,246375.039091157
1493516.96613995,1686520.14987543,2212554.50034216,554644.201207975,717038.033678515,1372464.7279446,1373642.22810295,1966380.65395485,1157626.19948256,953569.831786358,486075.313661103,255933.117514176,439866.610914175,309539.167931508,78315.3439617951,67722.7992197731,289941.763482124,261527.670331093,158449.165861246,211757.435417674,309011.463962182,288339.603945382,1997396.04301951,2814856.23729924,1160728.76164724,492611.912080649,136615.071915117,216449.953801995,88263.9365168904,903863.182181833,1164905.8732843,1469024.16901037,44794.7787234069,255527.698453871,235507.936677044
1502257.75058335,1325976.92767882,1564582.76566568,973934.63356348,800189.236881361,1534692.99274213,1314179.49501485,2048525.31711684,1139896.25271865,846321.013476955,469233.690256389,244948.438878177,394851.354048802,256258.252604409,75117.42703081,66407.1376488657,272744.493948922,242947.366899164,129761.429853613,292834.670898604,348511.606184147,367021.349113629,1361977.7106767,2790948.63571416,1056278.56791976,515013.356330073,150209.19504717,208443.536767509,136774.403967204,933512.473889236,856500.551287746,1450720.58319544,30760.3548903511,121429.332652447,263306.36195201
1580071.00838177,1163684.89677251,1982745.25303496,849638.687039693,899412.785467521,1667897.85692196,1455259.22424417,2006340.10836255,1378829.10724316,1000439.55624832,912781.673896319,284694.608289994,463482.494086822,375318.537106597,91630.5611576784,70521.0612327463,320187.026228665,278793.753154373,163245.14973286,257148.668775586,334394.59227336,352267.986501185,1694472.7365706,3184353.54025421,1149588.34264998,460510.30278857,158114.180626425,511432.28565548,110831.258226431,844302.421740279,1074515.56500856,913192.763598219,201710.360233518,108183.833949453,232021.473518305
1369457.63800351,1497551.80722986,2062581.73693795,804407.481259387,789158.583099615,1467449.81415869,1491816.53276489,1978097.02500998,1319822.03549757,999692.15396939,547973.108045127,287292.767729386,484197.738269197,346778.234531213,87310.2025590331,81026.7622505011,267921.369555336,253695.35980042,147089.395059145,200196.479975276,310403.219438829,322030.098263053,1469552.8382397,2852820.2661683,1233269.9134657,505228.742714648,146716.783968806,276877.443804953,113723.618600604,828277.309605388,967646.813127355,771069.006058843,59191.6639498349,241101.930289081,244173.714295092
1619378.76727666,1312849.08561822,1420983.03950531,810761.044378777,757181.881729949,1496557.38664715,1552571.06769071,1885795.92222351,1228705.42477641,836265.865980334,419490.986744111,260748.294255852,458238.414390625,263226.957842237,93514.2534977944,75377.2986527502,252688.215132666,188217.360050513,156222.56218064,234957.152079188,322635.348390867,323505.640378059,1502531.21045845,2959727.69510655,1102423.85760077,505241.835602227,139128.378753177,185832.036250249,107855.997560412,742079.104747926,968575.457590993,1161484.8389713,49626.0781568914,107870.91672379,228026.954417953
1402708.49146286,1222573.89243934,1961091.60286267,756776.361531437,679580.506598036,1593449.79390547,1402075.44557922,2047096.4036888,1070122.44124409,829593.301553425,375374.066298711,394641.562689208,580576.341710311,304965.18929408,70180.9774493838,70696.5182949613,246619.323935817,267512.848483527,149398.917254094,228677.497084237,354217.465011124,273669.825962381,1317512.14987033,2541670.43338273,1103317.1537323,433332.35675158,115265.494318945,252060.981523786,99544.4127385963,814919.205806596,1121483.19184463,568879.184221115,48473.2573858382,189551.686160506,223815.469595066
1441206.6805562,1371747.2044594,1880190.74615804,917467.980360383,775852.724619988,1555710.81279913,1462468.15151733,2006929.15921494,1843981.91388535,1217985.40339185,408470.848968905,261014.316780601,465411.668152575,329928.945442315,87000.3251831035,77912.0693668511,346433.604451751,301955.773207209,159614.81485362,268620.822050237,354136.060173042,362849.766063446,1530356.44206917,3425383.33937682,1166758.40878637,495499.727124504,144294.176100163,160151.054822581,123914.03230896,834279.542163419,835809.184361073,800077.413973479,62200.7279024725,111294.396565022,272104.337155811
1304636.2452443,1411311.05949013,1980932.39110766,641345.280684229,714179.608651808,1390208.35818535,1436075.93467971,1932633.18136795,1326506.47198347,937744.64122212,474056.670237713,277999.641831338,484672.324292881,329461.28389313,79008.6357145405,66577.1688558043,306017.329216862,269050.174983601,155269.935549225,217345.613922981,319859.157963588,309419.717058118,1430363.56987181,2638856.56114847,1403220.50504063,682444.356493144,158656.316861416,263256.510671564,133758.241009893,915146.06833032,2440925.00818672,1220101.23904209,48719.9948447475,231834.295589281,229493.487750328
2473114.81794331,1128380.4519551,1069860.78064732,843955.700690074,708912.671414013,1018260.98490355,1487433.93899565,2016535.76715857,1575061.43331179,1167326.56266098,580029.461112777,253211.300657642,597889.648777854,322972.033088508,115888.922811831,88442.5941316146,316301.006699207,228427.861668695,184714.804108688,241842.638954813,334217.43847635,303557.113157737,1585625.61682901,2462454.28489853,933700.199475914,429780.144788855,146421.25981739,196389.193663722,108444.171864991,892840.568809201,955875.258786901,1273500.13217505,66827.1446686977,161491.558849995,208133.240302981
1575665.45182095,1400993.00519498,1500747.26508786,638909.401951972,781851.155898771,1399219.39715539,1393224.61657375,2040851.27099266,1280988.82242321,862110.908199708,546241.289274587,309014.373942639,435525.831443578,271923.73506322,77109.646653277,66682.2500777794,252523.192197675,226250.753046515,185246.869046455,226220.193837911,315336.689798993,293993.867496078,1285314.90047703,2702851.6174831,1099916.95504896,484131.942829895,170898.789773159,258228.543054675,111011.857710702,798982.788802622,1025665.5343965,1375115.82928413,53830.6488835078,89414.162878546,250296.323532228
1792175.55419772,1262939.90712994,1451233.41367675,845384.467881204,771650.641724012,1369251.06759105,1559994.76557075,2046403.45719577,1625227.18324187,1155433.09424716,557699.39887153,306789.469108795,478708.637102529,264119.218666926,78453.3063837898,67546.8397196149,302136.209131955,203354.349639669,179490.211040419,255017.185188815,335881.095796093,315012.074130647,1495063.71397464,2611693.89518368,1041702.08458817,446209.476570963,159820.58950792,189122.90589459,101246.526543047,886919.942741447,1129437.37185658,1254256.93170248,44986.9268801896,236066.462287122,226817.181797682
1362503.42850977,1457466.27932515,2075774.20279261,590577.062080768,746537.101701339,1475358.05172359,1388924.0942895,1919440.08663578,1206819.03343864,895570.7675465,443232.746595946,289687.634089011,563172.734445984,271440.711009962,88584.422613938,76861.0227721061,291057.435704647,229471.710734048,174765.240702901,262685.347345176,334957.562880627,344859.32696072,1431506.66640529,2794339.02547227,1185417.93173066,492504.831568038,147676.250861851,219086.058063426,146230.416708967,984735.031141845,1077762.67915564,931664.719329023,53722.4161161918,113783.116870897,268812.47413192
1537678.59817725,1583332.71115569,1414587.99972854,655635.661179867,829698.975840749,1405517.78851276,1425564.97097526,1909005.28654705,1105476.4915153,803289.885124082,427211.901228619,271728.311971314,382873.60959912,269101.968727846,87173.6838814142,75737.7438707408,322107.23977443,249674.447188519,157239.504385275,229455.686375249,327650.2514527,326819.723589441,1353240.71280019,2565901.42980286,1012443.32998795,496892.328384898,121859.747093579,135357.491891991,103618.140799655,731257.124776766,817655.465749973,896149.84918251,43317.8836764205,239206.443251757,240003.999714919
1548110.72917784,1302160.23002252,1913411.38118001,970115.327799012,930275.364033564,1406645.14221785,1450814.3452897,1967735.02695146,1102092.01977457,838723.409028369,435043.742438371,224206.649631373,403751.035069388,269587.077886351,89349.0478589353,68768.9934116718,242767.353665206,204876.31936708,141397.263810659,237824.085492899,312682.019431009,356704.779082244,1200715.69144767,2817474.51724544,1222724.14280869,614659.853400128,190344.034053619,311051.174352949,129814.291098568,903576.555986553,1038484.02385398,1499089.39153726,57580.2736218779,110144.991563285,190879.547761428
1369999.92422494,1327628.76560851,2012880.79925337,1079920.69306063,834129.871738055,1340992.02811919,1494392.73513377,2162378.13073384,1196619.40084397,835319.522071319,470298.747197156,262956.587851914,441886.749880836,266514.366281623,80800.9534435504,79536.6579751869,302713.661341666,284749.804992142,142946.759788428,271907.480562651,338965.468155649,313044.468948905,1377606.26083861,2770111.95195002,1056436.10137796,523505.116256743,159579.20682169,301964.914485117,101028.335832522,924007.245696057,1037372.5203837,1492661.86191133,45009.8167492169,115093.707459048,268700.694141445
1420006.90218083,1298698.83740589,1695578.2425868,1334102.25069136,909893.614071288,1491192.59807469,1430102.12177721,2200116.23447855,1459278.51666238,1163125.60996916,326248.885524544,306982.480966726,387151.753378089,372610.307657934,94310.8360273469,78060.0013702441,310817.657593497,259573.355818557,181518.904401321,266987.621197935,330746.06751224,326079.889564145,1530072.95569134,3140336.05270277,1217764.1400839,616134.333676358,449750.760721938,231371.428127252,141054.287130816,942253.935549768,1706921.23415114,1238185.0770063,48936.0682868483,90018.2459819595,211527.699037587
1856258.65253303,1745086.02682319,1883865.93765418,834039.206112548,859928.408868442,1388919.66291843,1638351.86195991,2149773.37103765,1334529.49904362,995742.918337898,601839.762705933,329869.214108441,587766.968000738,343942.579070956,124306.801192894,122990.707750375,327160.189375279,323545.068222633,219605.600942174,273718.059552656,376348.119984341,368441.705762286,1521555.21163076,3130437.27980195,1214460.93770504,571014.219991954,192102.241000379,217542.817950201,124849.496179438,1112122.78378636,1189792.75345847,1696474.31464531,82804.8203321089,221036.39929309,257178.487091681
